x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
30,28,Pass,120,0,1,0,0,0,0
30,28,Pass,120,2,1,0,0,0,0
30,28,Pass,120,4,1,0,0,0,0
30,28,Pass,120,6,1,0.001,0,0,0
30,28,Pass,120,8,1,0.002,0,0,0
30,28,Pass,120,10,1,0.002,0,0,0
30,28,Pass,120,12,1,0.002,0,0,0
30,28,Pass,120,14,1,0.001,0,0,0
30,28,Pass,120,16,1,0,0,0,0
30,28,Pass,120,18,1,0,0,0,0
30,28,Pass,120,20,1,0,0,0,0
30,28,Pass,120,22,1,0,0,0,0
30,28,Pass,120,40,1,0,0,0,0
30,28,Pass,120,42,1,0,0,0,0
30,28,Pass,120,44,1,0,0,0,0
30,28,Pass,120,46,1,0,0,0,0
30,28,Pass,120,48,1,0,0,0,0
30,28,Pass,120,50,1,0,0,0,0
30,28,Pass,120,52,1,0,0,0,0
30,28,Pass,120,54,1,0,0,0,0
30,28,Pass,120,56,1,0,0,0,0
30,28,Pass,120,58,1,0,0,0,0
30,28,Pass,120,60,1,0,0,0,0
30,28,Pass,120,62,1,0,0,0,0
30,28,Pass,120,64,1,0,0,0,0
30,28,Pass,118,0,1,0,0,0,0
30,28,Pass,118,2,2,0,0,0,0
30,28,Pass,118,4,2,0.001,0,0,0
30,28,Pass,118,6,2,0.001,0,0,0
30,28,Pass,118,8,1,0.002,0,0,0
30,28,Pass,118,10,1,0.003,0,0,0
30,28,Pass,118,12,1,0.003,0,0,0
30,28,Pass,118,14,1,0.002,0,0,0
30,28,Pass,118,16,1,0.001,0,0,0
30,28,Pass,118,18,1,0,0,0,0
30,28,Pass,118,20,1,0,0,0,0
30,28,Pass,118,22,1,0,0,0,0
30,28,Pass,118,38,1,0,0,0,0
30,28,Pass,118,40,1,0,0,0,0
30,28,Pass,118,42,1,0,0,0,0
30,28,Pass,118,44,1,0,0,0,0
30,28,Pass,118,46,1,0,0,0,0
30,28,Pass,118,48,1,0,0,0,0
30,28,Pass,118,50,1,0,0,0,0
30,28,Pass,118,52,2,0,0,0,0
30,28,Pass,118,54,2,0,0,0,0
30,28,Pass,118,56,1,0,0,0,0
30,28,Pass,118,58,1,0,0,0,0
30,28,Pass,118,60,1,0,0,0,0
30,28,Pass,118,62,1,0,0,0,0
30,28,Pass,118,64,1,0,0,0,0
30,28,Pass,118,66,1,0,0,0,0
30,28,Pass,116,0,2,0,0,0,0
30,28,Pass,116,2,2,0,0,0,0
30,28,Pass,116,4,2,0.001,0,0,0
30,28,Pass,116,6,2,0.001,0,0,0
30,28,Pass,116,8,2,0.002,0,0,0
30,28,Pass,116,10,2,0.003,0,0,0
30,28,Pass,116,12,1,0.003,0,0,0
30,28,Pass,116,14,1,0.002,0,0,0
30,28,Pass,116,16,1,0.001,0,0,0
30,28,Pass,116,18,2,0,0,0,0
30,28,Pass,116,20,2,0,0,0,0
30,28,Pass,116,22,2,0,0,0,0
30,28,Pass,116,24,1,0,0,0,0
30,28,Pass,116,26,1,0,0,0,0
30,28,Pass,116,28,1,0,0,0,0
30,28,Pass,116,30,1,0,0,0,0
30,28,Pass,116,32,1,0,0,0,0
30,28,Pass,116,34,1,0,0,0,0
30,28,Pass,116,36,2,0,0,0,0
30,28,Pass,116,38,2,0,0,0,0
30,28,Pass,116,40,1,0,0,0,0
30,28,Pass,116,42,1,0,0,0,0
30,28,Pass,116,44,1,0,0,0,0
30,28,Pass,116,46,1,0,0,0,0
30,28,Pass,116,48,1,0,0,0,0
30,28,Pass,116,50,2,0,0,0,0
30,28,Pass,116,52,2,0,0,0,0
30,28,Pass,116,54,3,0,0,0,0
30,28,Pass,116,56,3,0,0,0,0
30,28,Pass,116,58,2,0,0,0,0
30,28,Pass,116,60,1,0,0,0,0
30,28,Pass,116,62,1,0,0,0,0
30,28,Pass,116,64,1,0,0,0,0
30,28,Pass,116,66,1,0,0,0,0
30,28,Pass,116,68,1,0,0,0,0
30,28,Pass,114,0,2,0,0,0,0
30,28,Pass,114,2,2,0,0,0,0
30,28,Pass,114,4,2,0,0,0,0
30,28,Pass,114,6,2,0.001,0,0,0
30,28,Pass,114,8,2,0.002,0,0,0
30,28,Pass,114,10,2,0.002,0,0,0
