x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
32,32,Pass,120,0,1,0,0,0,0
32,32,Pass,120,2,1,0,0,0,0
32,32,Pass,120,4,1,0.001,0,0,0
32,32,Pass,120,6,1,0.002,0,0,0
32,32,Pass,120,8,1,0.003,0,0,0
32,32,Pass,120,10,1,0.004,0,0,0
32,32,Pass,120,12,1,0.004,0,0,0
32,32,Pass,120,14,1,0.002,0,0,0
32,32,Pass,120,16,1,0.001,0,0,0
32,32,Pass,120,18,1,0,0,0,0
32,32,Pass,120,20,1,0,0,0,0
32,32,Pass,120,22,1,0,0,0,0
32,32,Pass,120,40,1,0,0,0,0
32,32,Pass,120,42,1,0,0,0,0
32,32,Pass,120,44,1,0,0,0,0
32,32,Pass,120,46,1,0,0,0,0
32,32,Pass,120,48,1,0,0,0,0
32,32,Pass,120,50,1,0,0,0,0
32,32,Pass,120,52,1,0,0,0,0
32,32,Pass,120,54,1,0,0,0,0
32,32,Pass,120,56,1,0,0,0,0
32,32,Pass,120,58,1,0,0,0,0
32,32,Pass,120,60,1,0,0,0,0
32,32,Pass,120,62,1,0,0,0,0
32,32,Pass,120,64,1,0,0,0,0
32,32,Pass,118,0,1,0,0,0,0
32,32,Pass,118,2,2,0,0,0,0
32,32,Pass,118,4,2,0.001,0,0,0
32,32,Pass,118,6,2,0.003,0,0,0
32,32,Pass,118,8,1,0.005,0,0,0
32,32,Pass,118,10,1,0.006,0,0,0
32,32,Pass,118,12,1,0.005,0,0,0
32,32,Pass,118,14,1,0.003,0,0,0
32,32,Pass,118,16,1,0.001,0,0,0
32,32,Pass,118,18,1,0,0,0,0
32,32,Pass,118,20,1,0,0,0,0
32,32,Pass,118,22,1,0,0,0,0
32,32,Pass,118,38,1,0,0,0,0
32,32,Pass,118,40,1,0,0,0,0
32,32,Pass,118,42,1,0,0,0,0
32,32,Pass,118,44,1,0,0,0,0
32,32,Pass,118,46,1,0,0,0,0
32,32,Pass,118,48,1,0,0,0,0
32,32,Pass,118,50,1,0,0,0,0
32,32,Pass,118,52,2,0,0,0,0
32,32,Pass,118,54,2,0,0,0,0
32,32,Pass,118,56,1,0,0,0,0
32,32,Pass,118,58,1,0,0,0,0
32,32,Pass,118,60,1,0,0,0,0
32,32,Pass,118,62,1,0,0,0,0
32,32,Pass,118,64,1,0,0,0,0
32,32,Pass,118,66,1,0,0,0,0
32,32,Pass,116,0,2,0,0,0,0
32,32,Pass,116,2,2,0,0,0,0
32,32,Pass,116,4,2,0.001,0,0,0
32,32,Pass,116,6,2,0.003,0,0,0
32,32,Pass,116,8,2,0.005,0,0,0
32,32,Pass,116,10,3,0.006,0,0,0
32,32,Pass,116,12,2,0.005,0,0,0
32,32,Pass,116,14,2,0.003,0,0,0
32,32,Pass,116,16,1,0.001,0,0,0
32,32,Pass,116,18,2,0,0,0,0
32,32,Pass,116,20,2,0,0,0,0
32,32,Pass,116,22,2,0,0,0,0
32,32,Pass,116,24,1,0,0,0,0
32,32,Pass,116,26,2,0,0,0,0
32,32,Pass,116,28,2,0,0,0,0
32,32,Pass,116,30,1,0,0,0,0
32,32,Pass,116,32,1,0,0,0,0
32,32,Pass,116,34,1,0,0,0,0
32,32,Pass,116,36,2,0,0,0,0
32,32,Pass,116,38,2,0,0,0,0
32,32,Pass,116,40,1,0,0,0,0
32,32,Pass,116,42,1,0,0,0,0
32,32,Pass,116,44,1,0,0,0,0
32,32,Pass,116,46,1,0,0,0,0
32,32,Pass,116,48,1,0,0,0,0
32,32,Pass,116,50,2,0,0,0,0
32,32,Pass,116,52,2,0,0,0,0
32,32,Pass,116,54,3,0,0,0,0
32,32,Pass,116,56,3,0,0,0,0
32,32,Pass,116,58,2,0,0,0,0
32,32,Pass,116,60,1,0,0,0,0
32,32,Pass,116,62,1,0,0,0,0
32,32,Pass,116,64,1,0,0,0,0
32,32,Pass,116,66,1,0,0,0,0
32,32,Pass,116,68,1,0,0,0,0
32,32,Pass,114,0,2,0,0,0,0
32,32,Pass,114,2,2,0,0,0,0
32,32,Pass,114,4,2,0.001,0,0,0
32,32,Pass,114,6,3,0.002,0,0,0
32,32,Pass,114,8,3,0.003,0,0,0
32,32,Pass,114,10,3,0.004,0,0,0
32,32,Pass,114,12,3,0.004,0,0,0
32,32,Pass,114,14,3,0.002,0,0,0
32,32,Pass,114,16,3,0.001,0,0,0
32,32,Pass,114,18,3,0,0,0,0
32,32,Pass,114,20,3,0,0,0,0
32,32,Pass,114,22,4,0,0,0,0
32,32,Pass,114,24,3,0,0,0,0
32,32,Pass,114,26,3,0,0,0,0
32,32,Pass,114,28,3,0,0,0,0
32,32,Pass,114,30,2,0,0,0,0
32,32,Pass,114,32,2,0,0,0,0
32,32,Pass,114,34,3,0,0,0,0
32,32,Pass,114,36,2,0,0,0,0
32,32,Pass,114,38,2,0,0,0,0
32,32,Pass,114,40,2,0,0,0,0
32,32,Pass,114,42,1,0,0,0,0
32,32,Pass,114,44,1,0,0,0,0
32,32,Pass,114,46,1,0,0,0,0
32,32,Pass,114,48,2,0,0,0,0
32,32,Pass,114,50,3,0,0,0,0
32,32,Pass,114,52,3,0,0,0,0
32,32,Pass,114,54,3,0,0,0,0
32,32,Pass,114,56,3,0,0,0,0
32,32,Pass,114,58,3,0,0,0,0
32,32,Pass,114,60,2,0,0,0,0
32,32,Pass,114,62,2,0,0,0,0
32,32,Pass,114,64,1,0,0,0,0
32,32,Pass,114,66,1,0,0,0,0
32,32,Pass,114,68,1,0,0,0,0
32,32,Pass,114,70,1,0,0,0,0
32,32,Pass,112,0,2,0,0,0,0
32,32,Pass,112,2,2,0,0,0,0
32,32,Pass,112,4,3,0.001,0,0,0
32,32,Pass,112,6,3,0.001,0,0,0
32,32,Pass,112,8,3,0.002,0,0,0
32,32,Pass,112,10,3,0.002,0,0,0
32,32,Pass,112,12,4,0.002,0,0,0
32,32,Pass,112,14,4,0.001,0,0,0
32,32,Pass,112,16,3,0,0,0,0
32,32,Pass,112,18,4,0,0,0,0
32,32,Pass,112,20,4,0,0,0,0
32,32,Pass,112,22,5,0,0,0,0
32,32,Pass,112,24,3,0,0,0,0
32,32,Pass,112,26,3,0,0,0,0
32,32,Pass,112,28,3,0,0,0,0
32,32,Pass,112,30,3,0,0,0,0
32,32,Pass,112,32,2,0,0,0,0
32,32,Pass,112,34,3,0,0,0,0
32,32,Pass,112,36,3,0,0,0,0
32,32,Pass,112,38,2,0,0,0,0
32,32,Pass,112,40,2,0,0,0,0
32,32,Pass,112,42,2,0,0,0,0
32,32,Pass,112,44,1,0,0,0,0
32,32,Pass,112,46,1,0,0,0,0
32,32,Pass,112,48,3,0,0,0,0
32,32,Pass,112,50,3,0,0,0,0
32,32,Pass,112,52,3,0,0,0,0
32,32,Pass,112,54,3,0,0,0,0
32,32,Pass,112,56,3,0,0,0,0
32,32,Pass,112,58,3,0,0,0,0
32,32,Pass,112,60,2,0,0,0,0
32,32,Pass,112,62,2,0,0,0,0
32,32,Pass,112,64,2,0,0,0,0
32,32,Pass,112,66,1,0,0,0,0
32,32,Pass,112,68,1,0,0,0,0
32,32,Pass,112,70,1,0,0,0,0
