x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
28,46,Pass,120,0,1,0.001,0,0,0
28,46,Pass,120,2,1,0.001,0,0,0
28,46,Pass,120,4,1,0.001,0,0,0
28,46,Pass,120,6,1,0.001,0,0,0
28,46,Pass,120,8,2,0,0,0,0
28,46,Pass,120,10,2,0,0,0,0
28,46,Pass,120,12,2,0,0,0,0
28,46,Pass,120,14,2,0,0,0,0
28,46,Pass,120,16,2,0,0,0,0
28,46,Pass,120,30,1,0,0,0,0
28,46,Pass,120,32,1,0,0,0,0
28,46,Pass,120,34,1,0,0,0,0
28,46,Pass,120,36,1,0,0,0,0
28,46,Pass,120,38,1,0,0,0,0
28,46,Pass,120,40,1,0,0,0,0
28,46,Pass,120,42,1,0,0,0,0
28,46,Pass,120,44,1,0,0,0,0
28,46,Pass,120,46,1,0,0,0,0
28,46,Pass,120,48,1,0,0,0,0
28,46,Pass,120,50,1,0,0,0,0
28,46,Pass,120,52,1,0,0,0,0
28,46,Pass,120,60,1,0,0,0,0
28,46,Pass,120,62,1,0,0,0,0
28,46,Pass,118,0,1,0.001,0,0,0
28,46,Pass,118,2,1,0.001,0,0,0
28,46,Pass,118,4,2,0.001,0,0,0
28,46,Pass,118,6,2,0.001,0,0,0
28,46,Pass,118,8,2,0,0,0,0
28,46,Pass,118,10,2,0,0,0,0
28,46,Pass,118,12,2,0,0,0,0
28,46,Pass,118,14,2,0,0,0,0
28,46,Pass,118,16,1,0,0,0,0
28,46,Pass,118,18,1,0,0,0,0
28,46,Pass,118,20,1,0,0,0,0
28,46,Pass,118,30,1,0,0,0,0
28,46,Pass,118,32,1,0,0,0,0
28,46,Pass,118,34,1,0,0,0,0
28,46,Pass,118,36,1,0,0,0,0
28,46,Pass,118,38,1,0,0,0,0
28,46,Pass,118,40,1,0,0,0,0
28,46,Pass,118,42,1,0,0,0,0
28,46,Pass,118,44,1,0,0,0,0
28,46,Pass,118,46,1,0,0,0,0
28,46,Pass,118,48,1,0,0,0,0
28,46,Pass,118,50,1,0,0,0,0
28,46,Pass,118,52,1,0,0,0,0
28,46,Pass,118,54,1,0,0,0,0
28,46,Pass,118,56,1,0,0,0,0
28,46,Pass,118,58,1,0,0,0,0
28,46,Pass,118,60,1,0,0,0,0
28,46,Pass,118,62,1,0,0,0,0
28,46,Pass,118,64,1,0,0,0,0
28,46,Pass,118,66,1,0,0,0,0
28,46,Pass,118,68,1,0,0,0,0
28,46,Pass,116,0,1,0,0,0,0
28,46,Pass,116,2,2,0.001,0,0,0
28,46,Pass,116,4,2,0.001,0,0,0
28,46,Pass,116,6,2,0,0,0,0
28,46,Pass,116,8,2,0,0,0,0
28,46,Pass,116,10,2,0,0,0,0
28,46,Pass,116,12,2,0,0,0,0
28,46,Pass,116,14,2,0,0,0,0
28,46,Pass,116,16,1,0,0,0,0
28,46,Pass,116,18,1,0,0,0,0
28,46,Pass,116,20,1,0,0,0,0
28,46,Pass,116,22,1,0,0,0,0
28,46,Pass,116,28,1,0,0,0,0
28,46,Pass,116,30,1,0,0,0,0
28,46,Pass,116,32,1,0,0,0,0
28,46,Pass,116,34,1,0,0,0,0
28,46,Pass,116,36,1,0,0,0,0
28,46,Pass,116,38,1,0,0,0,0
28,46,Pass,116,40,1,0,0,0,0
28,46,Pass,116,42,1,0,0,0,0
28,46,Pass,116,44,1,0,0,0,0
28,46,Pass,116,46,1,0,0,0,0
28,46,Pass,116,48,1,0,0,0,0
28,46,Pass,116,50,1,0,0,0,0
28,46,Pass,116,52,2,0,0,0,0
28,46,Pass,116,54,2,0,0,0,0
28,46,Pass,116,56,1,0,0,0,0
28,46,Pass,116,58,1,0,0,0,0
28,46,Pass,116,60,1,0,0,0,0
28,46,Pass,116,62,1,0,0,0,0
28,46,Pass,116,64,1,0,0,0,0
28,46,Pass,116,66,1,0,0,0,0
28,46,Pass,116,68,1,0,0,0,0
28,46,Pass,116,70,1,0,0,0,0
28,46,Pass,114,0,1,0,0,0,0
28,46,Pass,114,2,2,0,0,0,0
28,46,Pass,114,4,2,0,0,0,0
28,46,Pass,114,6,2,0,0,0,0
28,46,Pass,114,8,2,0,0,0,0
28,46,Pass,114,10,2,0,0,0,0
28,46,Pass,114,12,2,0,0,0,0
28,46,Pass,114,14,2,0,0,0,0
28,46,Pass,114,16,1,0,0,0,0
28,46,Pass,114,18,1,0,0,0,0
28,46,Pass,114,20,1,0,0,0,0
28,46,Pass,114,22,1,0,0,0,0
28,46,Pass,114,28,1,0,0,0,0
28,46,Pass,114,30,1,0,0,0,0
28,46,Pass,114,32,1,0,0,0,0
28,46,Pass,114,34,1,0,0,0,0
28,46,Pass,114,36,1,0,0,0,0
28,46,Pass,114,38,1,0,0,0,0
28,46,Pass,114,40,1,0,0,0,0
28,46,Pass,114,42,1,0,0,0,0
28,46,Pass,114,44,1,0,0,0,0
28,46,Pass,114,46,1,0,0,0,0
28,46,Pass,114,48,1,0,0,0,0
28,46,Pass,114,50,2,0,0,0,0
28,46,Pass,114,52,2,0,0,0,0
28,46,Pass,114,54,2,0,0,0,0
28,46,Pass,114,56,1,0,0,0,0
28,46,Pass,114,58,1,0,0,0,0
28,46,Pass,114,60,1,0,0,0,0
28,46,Pass,114,62,1,0,0,0,0
28,46,Pass,114,64,1,0,0,0,0
28,46,Pass,114,66,1,0,0,0,0
28,46,Pass,114,68,1,0,0,0,0
28,46,Pass,114,70,1,0,0,0,0
28,46,Pass,114,72,1,0,0,0,0
28,46,Pass,112,0,2,0,0,0,0
28,46,Pass,112,2,2,0,0,0,0
28,46,Pass,112,4,2,0,0,0,0
28,46,Pass,112,6,2,0,0,0,0
28,46,Pass,112,8,2,0,0,0,0
28,46,Pass,112,10,2,0,0,0,0
28,46,Pass,112,12,2,0,0,0,0
28,46,Pass,112,14,1,0,0,0,0
28,46,Pass,112,16,1,0,0,0,0
28,46,Pass,112,18,1,0,0,0,0
28,46,Pass,112,20,1,0,0,0,0
28,46,Pass,112,22,1,0,0,0,0
28,46,Pass,112,24,1,0,0,0,0
28,46,Pass,112,28,1,0,0,0,0
28,46,Pass,112,30,2,0,0,0,0
28,46,Pass,112,32,2,0,0,0,0
28,46,Pass,112,34,2,0,0,0,0
28,46,Pass,112,36,1,0,0,0,0
