x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
30,66,Pass,120,56,1,0,0,0,0
30,66,Pass,120,58,1,0,0,0,0
30,66,Pass,120,60,1,0,0,0,0
30,66,Pass,120,62,1,0,0,0,0
30,66,Pass,120,64,1,0,0,0,0
30,66,Pass,120,66,2,0,0,0,0
30,66,Pass,120,68,2,0,0,0,0
30,66,Pass,120,70,2,0,0,0,0
30,66,Pass,120,72,2,0,0,0,0
30,66,Pass,120,74,2,0,0,0,0
30,66,Pass,120,76,2,0,0,0,0
30,66,Pass,120,78,2,0,0,0,0
30,66,Pass,120,80,2,0,0,0,0
30,66,Pass,118,56,1,0,0,0,0
30,66,Pass,118,58,1,0,0,0,0
30,66,Pass,118,60,1,0,0,0,0
30,66,Pass,118,62,1,0,0,0,0
30,66,Pass,118,64,2,0,0,0,0
30,66,Pass,118,66,2,0,0,0,0
30,66,Pass,118,68,2,0,0,0,0
30,66,Pass,118,70,2,0,0,0,0
30,66,Pass,118,72,2,0,0,0,0
30,66,Pass,118,74,2,0,0,0,0
30,66,Pass,118,76,2,0,0,0,0
30,66,Pass,118,78,2,0,0,0,0
30,66,Pass,118,80,2,0,0,0,0
30,66,Pass,116,56,1,0,0,0,0
30,66,Pass,116,58,1,0,0,0,0
30,66,Pass,116,60,1,0,0,0,0
30,66,Pass,116,62,2,0,0,0,0
30,66,Pass,116,64,2,0,0,0,0
30,66,Pass,116,66,2,0,0,0,0
30,66,Pass,116,68,2,0,0,0,0
30,66,Pass,116,70,2,0,0,0,0
30,66,Pass,116,72,2,0,0,0,0
30,66,Pass,116,74,3,0,0,0,0
30,66,Pass,116,76,3,0,0,0,0
30,66,Pass,116,78,3,0,0,0,0
30,66,Pass,116,80,3,0,0,0,0
30,66,Pass,114,58,1,0,0,0,0
30,66,Pass,114,60,1,0,0,0,0
30,66,Pass,114,62,2,0,0,0,0
30,66,Pass,114,64,2,0,0,0,0
30,66,Pass,114,66,2,0,0,0,0
30,66,Pass,114,68,3,0,0,0,0
30,66,Pass,114,70,3,0,0,0,0
30,66,Pass,114,72,4,0,0,0,0
30,66,Pass,114,74,4,0,0,0,0
30,66,Pass,114,76,3,0,0,0,0
30,66,Pass,114,78,3,0,0,0,0
30,66,Pass,114,80,4,0,0,0,0
30,66,Pass,112,58,1,0,0,0,0
30,66,Pass,112,60,1,0,0,0,0
30,66,Pass,112,62,2,0,0,0,0
30,66,Pass,112,64,3,0,0,0,0
30,66,Pass,112,66,3,0,0,0,0
30,66,Pass,112,68,3,0,0,0,0
30,66,Pass,112,70,4,0,0,0,0
30,66,Pass,112,72,4,0,0,0,0
30,66,Pass,112,74,5,0,0,0,0
30,66,Pass,112,76,5,0,0,0,0
30,66,Pass,112,78,5,0,0,0,0
30,66,Pass,112,80,3,0.001,0,0,0
30,66,Pass,110,60,2,0,0,0,0
30,66,Pass,110,62,3,0,0,0,0
30,66,Pass,110,64,3,0,0,0,0
30,66,Pass,110,66,3,0,0,0,0
30,66,Pass,110,68,5,0,0,0,0
30,66,Pass,110,70,5,0,0,0,0
30,66,Pass,110,72,5,0,0,0,0
30,66,Pass,110,74,5,0,0,0,0
30,66,Pass,110,76,5,0.001,0,0,0
30,66,Pass,110,78,4,0.001,0,0,0
30,66,Pass,110,80,4,0.002,0,0,0
30,66,Pass,108,44,1,0,0,0,0.133
30,66,Pass,108,46,1,0,0,0,0.133
30,66,Pass,108,48,1,0,0,0,0.133
30,66,Pass,108,50,1,0,0,0,0.133
30,66,Pass,108,52,1,0,0,0,0.133
30,66,Pass,108,60,2,0,0,0,0
30,66,Pass,108,62,2,0,0,0,0
30,66,Pass,108,64,4,0,0,0,0
30,66,Pass,108,66,4,0,0,0,0
30,66,Pass,108,68,5,0,0,0,0
30,66,Pass,108,70,6,0,0,0,0
30,66,Pass,108,72,6,0,0,0,0
30,66,Pass,108,74,6,0.001,0,0,0
30,66,Pass,108,76,5,0.002,0,0,0
30,66,Pass,108,78,4,0.003,0,0,0
30,66,Pass,108,80,4,0.004,0,0,0
30,66,Pass,106,6,1,0,0,0,0
30,66,Pass,106,8,1,0,0,0,0
30,66,Pass,106,40,1,0,0,0,0.133
30,66,Pass,106,42,1,0,0,0,0.133
30,66,Pass,106,44,1,0,0,0,0.133
30,66,Pass,106,46,1,0,0,0,0.133
30,66,Pass,106,48,2,0,0,0,0.016
30,66,Pass,106,50,2,0,0,0,0.006
30,66,Pass,106,52,2,0,0,0,0.002
30,66,Pass,106,54,2,0,0,0,0.001
30,66,Pass,106,56,2,0,0,0,0
30,66,Pass,106,58,1,0,0,0,0
30,66,Pass,106,60,3,0,0,0,0
30,66,Pass,106,62,3,0,0,0,0
30,66,Pass,106,64,3,0,0,0,0
